"risk_level","risk_score","review_priority","review_status","reviewer_name","review_date","item_id","category","source_file","generated","risk_reasons","stem","stem_zh","answer","rationale","rationale_zh","clinical_safety_notes","required_revision","approved_for_beta"
"low","14","spot-check","pending","","","AUTO50_210","english_wording","question_bank_expansion_50.json","yes","scope/communication keywords: therapeutic; generated expansion item","In an NCLEX-style stem, the phrase ""best response"" most closely means:","在 NCLEX 式題幹中，「best response」最接近的意思是：","D","The command phrase ""best response"" directs what kind of answer the learner should select.","指令詞「best response」會決定考生應選哪一類答案。","","",""
"low","12","spot-check","pending","","","E001","english_wording","question_bank_beta_20.json","no","scope/communication keywords: teach, teaching; manual core item","The question asks which statement by the client indicates a need for further teaching. What is the question asking you to find?","題目問病人哪句話 indicates a need for further teaching。這是在問你找什麼？","B","Further teaching means the client has misunderstood or needs more instruction.","Further teaching 表示病人有誤解或仍需更多教學。","","",""
"low","12","spot-check","pending","","","T002","test_strategy","question_bank_expansion_30.json","no","scope/communication keywords: teach, teaching; manual core item","A learner's wrong-answer log shows repeated 'English wording' mistakes. Which action is most useful?","學員錯題紀錄反覆出現 English wording 錯誤。哪項最有用？","B","Repeated wording mistakes need targeted command-phrase training, not only more random practice.","反覆題幹理解錯誤需要針對指令詞訓練，而不只是多做隨機題。","","",""
"low","12","spot-check","pending","","","T004","test_strategy","question_bank_expansion_50.json","no","scope/communication keywords: teach, teaching; manual core item","Which approach is best after missing multiple pharmacology questions?","連續錯多道藥理題後，哪種方法最好？","A","Class-based medication cards help organize purpose, risks, monitoring and teaching.","按類別整理藥卡有助於組織用途、風險、監測與教學。","","",""
"low","10","spot-check","pending","","","AUTO30_018","english_wording","question_bank_expansion_30.json","yes","generated expansion item","In an NCLEX-style stem, the phrase ""priority action"" most closely means:","在 NCLEX 式題幹中，「priority action」最接近的意思是：","B","The command phrase ""priority action"" directs what kind of answer the learner should select.","指令詞「priority action」會決定考生應選哪一類答案。","","",""
"low","10","spot-check","pending","","","AUTO30_027","english_wording","question_bank_expansion_30.json","yes","generated expansion item","In an NCLEX-style stem, the phrase ""expected finding"" most closely means:","在 NCLEX 式題幹中，「expected finding」最接近的意思是：","C","The command phrase ""expected finding"" directs what kind of answer the learner should select.","指令詞「expected finding」會決定考生應選哪一類答案。","","",""
"low","10","spot-check","pending","","","AUTO30_036","english_wording","question_bank_expansion_30.json","yes","generated expansion item","In an NCLEX-style stem, the phrase ""requires follow-up"" most closely means:","在 NCLEX 式題幹中，「requires follow-up」最接近的意思是：","D","The command phrase ""requires follow-up"" directs what kind of answer the learner should select.","指令詞「requires follow-up」會決定考生應選哪一類答案。","","",""
"low","10","spot-check","pending","","","AUTO30_063","english_wording","question_bank_expansion_30.json","yes","generated expansion item","In an NCLEX-style stem, the phrase ""priority action"" most closely means:","在 NCLEX 式題幹中，「priority action」最接近的意思是：","C","The command phrase ""priority action"" directs what kind of answer the learner should select.","指令詞「priority action」會決定考生應選哪一類答案。","","",""
"low","10","spot-check","pending","","","AUTO30_072","english_wording","question_bank_expansion_30.json","yes","generated expansion item","In an NCLEX-style stem, the phrase ""expected finding"" most closely means:","在 NCLEX 式題幹中，「expected finding」最接近的意思是：","D","The command phrase ""expected finding"" directs what kind of answer the learner should select.","指令詞「expected finding」會決定考生應選哪一類答案。","","",""
"low","10","spot-check","pending","","","AUTO30_081","english_wording","question_bank_expansion_30.json","yes","generated expansion item","In an NCLEX-style stem, the phrase ""requires follow-up"" most closely means:","在 NCLEX 式題幹中，「requires follow-up」最接近的意思是：","A","The command phrase ""requires follow-up"" directs what kind of answer the learner should select.","指令詞「requires follow-up」會決定考生應選哪一類答案。","","",""
